MSSubClass,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Log_SalePrice,Log_LotArea,Log_GrLivArea,Log_LotFrontage
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,TA,TA,CBlock,TA,TA,No,BLQ,552,Unf,0,280,832,GasA,Gd,Y,SBrkr,880,0,0,0,2,1,4,1,TA,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,43,0,0,0,0,None,GdPrv,None,0,4,2008,WD,Normal,12.07824495582233,9.200391041122515,7.590346945602565,4.394449154672439
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1753,1753,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Ex,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,202,151,0,0,0,0,None,None,None,0,6,2009,WD,Normal,12.373707715234994,9.379154445411636,7.489412083508719,4.2626798770413155
60,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,964,964,GasA,Gd,Y,SBrkr,1243,0,0,0,2,1,4,1,Gd,Typ,1,TA,BuiltIn,Fin,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2006,WD,Normal,12.310437165348775,9.47324295306374,7.71289096149013,4.189654742026425
20,RL,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16,Unf,0,1450,1466,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,Typ,0,None,Attchd,Fin,3,TA,TA,Y,100,18,0,0,0,0,None,None,None,0,7,2009,WD,Normal,12.211065162153215,9.096723645189215,7.2909747781429814,4.30406509320417
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,338,Rec,466,121,925,GasA,Ex,Y,SBrkr,0,0,0,1,1,0,2,1,TA,Typ,0,None,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,7,2009,WD,Normal,11.674202123168433,9.116139576577355,6.8308742346461795,4.2626798770413155
20,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1905,1905,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Ex,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,0,191,0,0,0,0,None,None,None,0,3,2007,WD,Normal,12.676079399771027,9.364862411412354,7.552762084214147,4.442651256490317
20,RL,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,1480,1500,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,2,TA,TA,Y,192,36,0,0,0,0,None,None,None,0,8,2009,WD,Normal,12.154784614286667,9.046408680293819,7.313886831633462,4.1588830833596715
20,RL,Pave,None,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,425,Unf,0,160,585,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,4,1,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2008,WD,Normal,12.396697137361691,10.227417172661774,7.635303886259415,5.749392985908253
30,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,TA,Gd,PConc,Fa,TA,Mn,Unf,0,Unf,0,600,600,GasA,Gd,Y,SBrkr,0,0,0,0,1,0,1,1,TA,Typ,0,None,Detchd,Unf,2,TA,TA,Y,0,0,32,0,0,0,None,None,None,0,6,2006,WD,Normal,11.288543647320601,8.67008593751938,6.617402977974478,3.970291913552122
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,833,Unf,0,343,1176,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,2,1,Gd,Typ,0,None,Attchd,RFn,2,TA,TA,Y,0,41,0,0,0,0,None,None,None,0,8,2009,WD,Normal,12.127575825689417,9.218705288307811,7.0909098220799835,4.219507705176107
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,341,Unf,0,772,1113,GasA,Ex,Y,SBrkr,858,0,0,0,2,1,3,1,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,48,0,0,0,0,None,None,None,0,2,2009,WD,Normal,12.441148720271016,9.177403871729918,7.586803535162581,4.330733340286331
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,464,Unf,0,927,1391,GasA,Ex,Y,SBrkr,571,0,0,0,2,1,3,1,Gd,Typ,0,None,Attchd,RFn,3,TA,TA,Y,0,90,0,0,0,0,None,None,None,0,8,2006,New,Partial,12.387560521575551,9.078065332666364,7.5822291942764615,4.30406509320417
70,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0,Unf,0,1032,1032,GasA,Ex,Y,SBrkr,1196,0,0,0,2,0,4,1,TA,Typ,2,TA,Attchd,Unf,1,TA,TA,Y,56,0,318,0,0,0,None,None,None,0,6,2010,COD,Normal,12.406565597924235,10.089593605747774,7.784889295655098,4.394449154672439
90,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,Rec,936,LwQ,396,396,1728,GasA,TA,Y,SBrkr,0,0,0,0,2,0,4,2,TA,Typ,0,None,Attchd,Unf,2,TA,TA,Y,40,0,0,0,0,0,None,None,None,0,7,2006,WD,Normal,11.924379271639218,9.444700778495557,7.455298485683291,4.02535169073515
60,RL,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,Gd,TA,PConc,Gd,TA,No,ALQ,772,Unf,0,220,992,GasA,Ex,Y,SBrkr,1038,0,1,0,2,1,3,1,Gd,Typ,1,TA,BuiltIn,RFn,2,TA,TA,Y,0,0,0,168,0,0,None,GdPrv,None,0,6,2009,WD,Normal,12.273735966890268,9.077494458642754,7.630946580890459,4.189654742026425
90,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1440,Unf,0,0,1440,GasA,TA,Y,SBrkr,0,0,2,0,2,0,4,2,TA,Typ,0,None,None,None,0,None,None,N,321,0,0,0,0,0,None,None,None,0,8,2007,Oth,Abnorml,11.918397239722838,8.950532836290382,7.273092595999522,3.7612001156935624
90,RL,Pave,None,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,1632,1632,GasA,TA,Y,SBrkr,0,0,0,0,2,0,4,2,TA,Typ,0,None,Attchd,Unf,2,TA,TA,P,0,0,0,0,0,0,None,None,None,0,6,2007,WD,Normal,11.870606902224587,10.12667110305036,7.398174092970465,4.61512051684126
20,RL,Pave,None,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,TA,TA,CBlock,TA,TA,No,GLQ,111,Rec,354,354,819,GasA,Gd,Y,FuseA,0,0,0,1,1,0,3,1,Gd,Typ,1,Gd,Basment,RFn,2,TA,TA,Y,0,118,0,0,233,0,None,None,None,0,1,2009,COD,Abnorml,11.83138646878959,9.573315428463395,7.20414929203594,4.454347296253507
50,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,1088,Unf,0,0,1088,GasA,TA,Y,SBrkr,561,120,0,0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,2,TA,TA,Y,48,0,244,0,0,0,None,MnWw,None,0,9,2009,WD,Normal,11.735276702486741,9.084890521258767,7.533693709848633,4.59511985013459
80,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,Gd,CBlock,TA,TA,Av,ALQ,748,BLQ,294,102,1144,GasA,TA,Y,SBrkr,0,0,1,0,1,0,3,1,TA,Typ,1,TA,Attchd,RFn,1,TA,TA,Y,86,0,0,0,0,0,None,None,None,0,3,2006,WD,Normal,11.870606902224587,9.007489523929735,7.0431599159883405,4.2626798770413155
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,0,316,1616,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,0,252,0,0,0,0,None,None,None,0,11,2007,WD,Normal,12.506180941677357,9.584452402426324,7.396335293800808,4.454347296253507
60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,TA,PConc,Gd,TA,None,Unf,0,Unf,0,936,936,GasA,Ex,Y,SBrkr,840,0,0,0,2,1,3,1,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,144,96,0,0,0,0,None,None,None,0,2,2006,WD,Normal,12.167856627501678,9.547312483639047,7.482681828154651,4.189654742026425
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,982,Unf,0,179,1161,GasA,TA,Y,SBrkr,0,0,1,0,1,1,3,1,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2010,WD,Normal,12.193498926601634,9.144307401371744,7.231287004327616,4.3694478524670215
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,398,BLQ,149,317,864,GasA,Gd,Y,SBrkr,0,0,1,0,1,0,3,1,Gd,Typ,0,None,Detchd,RFn,2,TA,TA,Y,194,0,0,0,0,0,None,None,None,0,7,2007,WD,Normal,11.767575435251748,8.881975184248867,6.762729506931879,4.110873864173311
20,RH,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,641,Unf,0,187,828,GasA,Gd,Y,SBrkr,0,0,1,0,1,0,3,1,TA,Typ,0,None,Detchd,Unf,1,TA,TA,Y,421,0,0,0,0,0,None,MnPrv,None,0,7,2006,WD,Abnorml,11.694421681264394,8.962007209588313,6.873163834212518,4.110873864173311
85,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,CompShg,WdShing,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,660,Unf,0,108,768,GasA,Gd,Y,SBrkr,0,0,0,1,1,0,2,1,TA,Typ,0,None,Detchd,Fin,1,TA,TA,Y,192,0,0,0,0,0,None,MnPrv,None,0,4,2009,WD,Normal,11.804855999911272,8.881975184248867,6.645090969505644,4.110873864173311
60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,TA,TA,CBlock,TA,TA,Av,ALQ,562,LwQ,193,29,784,GasA,Ex,Y,SBrkr,800,0,0,1,2,1,4,1,TA,Min2,1,Po,Attchd,RFn,2,TA,TA,Y,305,189,0,0,0,0,None,MnPrv,Shed,400,9,2008,WD,Normal,12.055255569732177,9.312535884290853,7.585281078639126,4.303699729651193
90,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,945,Unf,0,0,945,GasA,TA,Y,SBrkr,0,0,0,2,2,0,4,0,TA,Typ,0,None,None,None,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,10,2006,WD,AdjLand,11.755879486687116,9.148571345578551,6.8885724595653635,3.58351893845611
90,RH,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,423.0,TA,TA,CBlock,Gd,TA,No,Rec,484,Unf,0,495,979,GasA,TA,N,FuseF,979,0,0,0,2,0,4,2,TA,Typ,0,None,Attchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2007,WD,Normal,11.884495917930655,8.873047798971067,7.580189417944541,4.418840607796598
160,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,285,Unf,0,276,561,GasA,TA,Y,SBrkr,668,0,0,0,1,1,2,1,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,150,0,0,0,0,0,None,GdPrv,None,0,5,2009,WD,Normal,11.728044909070785,7.170888478512505,7.114769448366463,3.2188758248682006
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,417,Unf,0,640,1057,GasA,TA,Y,SBrkr,0,0,0,0,1,0,3,1,TA,Typ,0,None,Detchd,Fin,2,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2007,WD,Normal,11.790564777297387,8.912069097970134,6.964135612418245,4.2626798770413155
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,699,Unf,0,638,1337,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,2,TA,TA,Y,0,39,0,0,0,0,None,None,None,0,10,2007,WD,Normal,12.128116509451258,9.042040056544483,7.198931240688173,4.189654742026425
160,FV,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,604,Unf,0,92,696,GasA,Ex,Y,SBrkr,720,0,1,0,2,1,3,1,Gd,Typ,0,None,Detchd,Unf,2,TA,TA,Y,0,44,0,0,0,0,None,None,None,0,5,2010,WD,Normal,11.951186847493476,7.8528278122817445,7.256297239690681,3.2188758248682006
20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,696,Unf,0,162,858,GasA,Gd,Y,SBrkr,0,0,1,0,1,0,2,1,TA,Typ,0,None,None,None,0,None,None,Y,117,0,0,0,0,0,None,None,None,0,2,2010,WD,Normal,11.665655135642039,8.882946799288174,6.755768921984255,3.9318256327243257
60,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,424.0,TA,Gd,CBlock,Gd,Gd,No,ALQ,896,Unf,0,434,1330,GasA,TA,Y,SBrkr,1330,0,1,0,2,1,4,1,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,550,282,0,0,0,0,None,None,None,0,7,2008,WD,Normal,12.513561021741964,9.411483683010726,7.96311205897929,4.394449154672439
160,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,556,Unf,0,248,804,GasA,TA,Y,SBrkr,744,0,1,0,2,1,3,1,Gd,Typ,1,TA,Detchd,Unf,2,TA,TA,Y,48,0,0,0,0,0,None,None,None,0,7,2007,WD,Normal,11.951186847493476,7.744569809354496,7.3453648404168685,3.2188758248682006
20,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1800,1800,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,2,1,Ex,Typ,0,None,Attchd,Fin,2,TA,TA,Y,288,136,0,0,0,0,None,None,None,0,5,2009,WD,Normal,12.384223015005313,9.386308454797962,7.496097345175956,4.812184355372417
60,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,Gd,TA,PConc,Gd,TA,No,GLQ,624,Unf,0,193,817,GasA,Ex,Y,SBrkr,1070,0,1,0,2,1,4,1,Gd,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,2,2010,WD,Normal,12.277932735946903,9.334061298965942,7.546974117516527,4.394449154672439
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,783,783,GasA,Ex,Y,SBrkr,701,0,0,0,2,1,3,1,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,0,72,0,0,0,0,None,None,None,0,7,2007,New,Partial,12.094587859196112,9.233861567017529,7.3031700512368,4.189654742026425
50,RL,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,TA,Fa,No,Rec,428,Unf,0,300,728,GasA,Ex,Y,SBrkr,332,0,1,0,1,1,2,1,TA,Min2,2,TA,Detchd,Unf,1,TA,TA,Y,0,70,0,0,0,0,None,None,None,0,6,2009,WD,Normal,11.982935344196433,9.169622538697624,7.1770187659099,4.875197323201151
20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,151.0,TA,TA,CBlock,TA,TA,No,ALQ,902,Unf,0,196,1098,GasA,TA,Y,SBrkr,0,0,1,0,1,0,3,1,TA,Typ,0,None,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2008,WD,Normal,11.813037464800539,8.908018322784887,7.002155954403621,4.30406509320417
50,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,600,600,Grav,Fa,N,SBrkr,368,0,0,0,1,0,2,1,TA,Typ,0,None,None,None,0,None,None,Y,0,0,0,0,0,0,None,GdWo,None,0,5,2009,WD,Abnorml,10.542732775946709,8.68710472813351,6.876264611890766,3.9318256327243257
190,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,BrkFace,105.0,TA,Fa,CBlock,TA,TA,Gd,ALQ,513,Unf,0,75,588,GasA,TA,Y,SBrkr,0,0,1,0,1,0,2,1,TA,Typ,0,None,Attchd,RFn,1,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2006,ConLD,Normal,11.849404844423074,9.247925132303454,6.999422467507961,4.330733340286331
50,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,720,720,GasA,TA,N,FuseA,472,0,0,0,1,1,4,1,TA,Typ,0,None,None,None,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,12,2006,WD,Abnorml,11.813037464800539,9.287394001418473,7.084226422097916,4.110873864173311
160,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,567,Unf,0,197,764,GasA,Ex,Y,SBrkr,862,0,0,0,2,0,2,1,Gd,Typ,0,None,BuiltIn,RFn,2,TA,TA,Y,0,27,0,0,0,0,None,None,None,0,7,2009,WD,Normal,12.06105265381003,7.727094484779841,7.394493107219038,3.6109179126442243
120,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,918,918,GasA,TA,Y,SBrkr,0,0,0,0,2,0,2,1,TA,Typ,1,TA,Attchd,Unf,1,TA,TA,Y,28,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,11.507922973347437,8.973731569708402,6.823286122355687,4.02535169073515
20,FV,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1428,1428,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,Typ,0,None,Attchd,Fin,2,TA,TA,Y,0,120,0,0,0,0,None,None,None,0,12,2008,New,Partial,12.111767460549332,9.36220272128543,7.264730177929867,4.564348191467836
70,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,TA,N,SBrkr,883,0,0,0,1,0,3,1,Gd,Typ,0,None,Detchd,Unf,2,TA,TA,Y,509,135,0,0,0,0,None,GdPrv,None,0,10,2009,WD,Normal,12.02874460037869,9.342683558963897,7.61085279039525,4.110873864173311
160,FV,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,641,Unf,0,32,673,GasA,Ex,Y,SBrkr,709,0,1,0,2,1,3,1,Gd,Typ,0,None,Detchd,Unf,2,TA,TA,Y,153,50,0,0,0,0,None,None,None,0,4,2006,WD,Normal,12.013706813470414,7.883069351305753,7.232010331664759,4.31077660337024
30,RL,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,440,440,GasA,TA,Y,FuseA,0,0,0,0,1,0,2,1,Fa,Typ,0,None,None,None,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,8,2006,WD,Normal,11.356283350762888,8.682877107057168,6.76849321164863,3.9512437185814275
120,FV,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1106,Unf,0,135,1241,GasA,Ex,Y,SBrkr,0,0,1,0,1,1,1,1,Gd,Typ,0,None,Attchd,Fin,2,TA,TA,Y,0,116,0,0,0,0,None,None,None,0,11,2007,New,Partial,12.20557752297723,8.360539381370861,7.124478262493424,3.58351893845611
